latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.25786,-121.49684,349.8,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,285.1,36.3,D
37.25647,-121.50269,332.4,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,285.3,9.6,D
37.25926,-121.49092,355.3,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,284.6,36.3,D
37.26685,-121.47997,332.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.8,55.6,D
37.19257,-121.38817,341.6,0.56,0.51,2020-08-23,2024,N,VIIRS,n,2.0NRT,297.7,7.7,D
37.26235,-121.49902,350.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,296.7,341.9,D
37.26092,-121.50507,352.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,283.7,18.3,D
37.25951,-121.51105,338.9,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.6,18.3,D
37.26535,-121.48635,357.4,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,285.9,55.6,D
37.27152,-121.48141,333.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,278,55.6,D
37.26414,-121.51267,346,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.4,18.3,D
37.26287,-121.51804,331.4,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,275.3,13.6,D
37.26997,-121.48798,356.8,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,282.4,55.6,D
37.26851,-121.49416,208,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,320.6,341.9,D
37.26555,-121.5067,356.8,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,282.9,18.3,D
37.27463,-121.48946,350.1,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,281.4,36.5,D
37.27318,-121.49561,351.3,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,291.2,82,D
37.27174,-121.50172,347.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,293.7,82,D
37.27028,-121.50792,354.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,285.2,13,D
37.26884,-121.514,340.6,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,282.5,13,D
37.2764,-121.50318,339,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,289.1,82,D
37.27498,-121.50923,344.1,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,288.7,13,D
37.26042,-121.48656,351.1,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,280.5,47.7,D
37.25895,-121.49263,353.9,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,288.5,47.7,D
37.25753,-121.49849,343.9,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,285.8,21,D
37.26506,-121.48815,351,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,294.2,257.9,D
37.26199,-121.50079,352.6,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,294.7,70.1,D
37.26055,-121.50671,349.3,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,282.6,70.1,D
37.25912,-121.51257,337.2,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,278.8,12.7,D
37.27126,-121.48329,339.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,278.6,27.6,D
37.2697,-121.48974,355.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,289.2,257.9,D
37.26517,-121.50837,355.8,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,282.5,70.1,D
37.26376,-121.51419,343.2,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.7,12.7,D
37.2682,-121.4959,208,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,319.8,257.9,D
37.27435,-121.49123,353.3,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,282.9,104.7,D
37.27288,-121.49729,348.6,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,295.9,104.7,D
37.27139,-121.50343,348.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,291.1,26.3,D
37.26989,-121.5096,352.8,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,285.3,26.3,D
37.26845,-121.51556,338,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,282.9,18,D
37.27607,-121.50481,346.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,289.4,26.3,D
37.2746,-121.51089,336.1,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,288.4,26.3,D
37.28246,-121.51994,346.5,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,277.8,15.1,D
37.28115,-121.52534,355.3,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,280.5,15.1,D
37.27983,-121.53084,341.6,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,280.3,9.5,D
37.27829,-121.53722,346.7,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,276.4,9.5,D
37.2756,-121.5483,333,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.2,8.5,D
37.28394,-121.51381,356.9,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,289.5,69.9,D
37.28716,-121.52129,347.3,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,275.4,12.1,D
37.28149,-121.54478,348.6,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,279.8,9,D
37.2802,-121.55012,336.1,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,276.9,9,D
37.27891,-121.55543,345.6,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,273.2,8.2,D
37.2886,-121.51532,356.1,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,288,39.3,D
37.28582,-121.52685,356.1,0.56,0.52,2020-08-23,2024,N,VIIRS,l,2.0NRT,272.4,12.1,D
37.29182,-121.52278,337.4,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,271.5,12.1,D
37.51689,-121.65656,367,0.57,0.52,2020-08-23,2024,N,VIIRS,h,2.0NRT,295.9,24.4,D
37.51925,-121.64671,335,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,298.6,11.7,D
37.5181,-121.6515,344.3,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,296.6,24.4,D
37.51563,-121.6618,348.5,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,295.8,80.3,D
37.51426,-121.6675,343.5,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,287.7,80.3,D
37.52492,-121.64407,330.8,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,296.3,11.7,D
37.52373,-121.64902,353.1,0.56,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,296.2,11.7,D
37.52258,-121.65382,338.2,0.57,0.52,2020-08-23,2024,N,VIIRS,n,2.0NRT,291.8,24.4,D
37.36172,-121.50289,340.1,0.56,0.51,2020-08-23,2024,N,VIIRS,n,2.0NRT,298.8,6.3,D
37.15702,-121.166,327.5,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,276.8,7.7,D
37.16495,-121.16827,345.6,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,280.4,18.5,D
37.17641,-121.2767,357,0.67,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,270.8,32.8,D
37.16239,-121.26431,343.5,0.67,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.4,16.4,D
37.16227,-121.2718,355.2,0.67,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.7,16.4,D
37.16216,-121.2789,338.2,0.67,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.5,17.2,D
37.16915,-121.27282,333.6,0.67,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.8,32.3,D
37.16902,-121.2803,357,0.67,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,268.6,19.3,D
37.17603,-121.27325,357.1,0.67,0.74,2020-08-23,2206,N,VIIRS,l,2.0NRT,269.2,32.3,D
37.17588,-121.28251,357.2,0.67,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,271.6,19.3,D
37.18293,-121.27255,341.8,0.67,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,267.7,20.8,D
37.49439,-121.52202,338.7,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,286.2,10.3,D
37.49588,-121.52278,337.1,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,284.6,20.1,D
37.41058,-121.62016,347.4,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,292.4,13.1,D
37.30816,-121.58009,356.7,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,289.4,17.2,D
37.30134,-121.5815,350.5,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,291.2,15.7,D
37.30153,-121.57243,327.7,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,289.7,9.2,D
37.2949,-121.56398,340.9,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,289.7,9.2,D
37.28142,-121.55755,328.1,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,284.3,11.4,D
37.29309,-121.56329,350,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,290.3,15.5,D
37.51373,-121.65236,367,0.64,0.72,2020-08-23,2206,N,VIIRS,h,2.0NRT,293.7,25.6,D
37.50679,-121.66049,335.1,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,285.9,5.1,D
37.28895,-121.52061,356.9,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,276.3,212.5,D
37.28862,-121.53709,330.5,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,283.3,34.5,D
37.28877,-121.52956,354.2,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,285.5,34.5,D
37.28195,-121.53004,356.1,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,275,34.5,D
37.28164,-121.54648,347,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,283.2,11.4,D
37.2748,-121.54805,357,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,282.1,25.8,D
37.27499,-121.53799,357.1,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,283.3,38.2,D
37.28739,-121.51955,357.6,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,278,57.2,D
37.28697,-121.53637,330,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,282.1,21.4,D
37.28716,-121.52887,357,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,284.3,57.2,D
37.27993,-121.54577,356.9,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,284.6,23.5,D
37.28015,-121.53689,356.8,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,282.1,23.5,D
37.2806,-121.51874,356.8,0.65,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,274.8,71.2,D
37.27965,-121.55693,329.5,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,283.5,8.1,D
37.27333,-121.53732,344.5,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,279.7,23.5,D
37.17622,-121.28527,357,0.67,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,270.2,32.8,D
37.18309,-121.28588,343,0.67,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.5,32.8,D
37.16888,-121.28893,339,0.67,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.2,19.3,D
37.17574,-121.29012,335.8,0.67,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,266.9,19.3,D
37.18275,-121.2832,356.2,0.67,0.73,2020-08-23,2206,N,VIIRS,l,2.0NRT,267.6,20.1,D
37.42399,-121.62731,330.7,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,293.4,8.6,D
37.16353,-121.19351,331.4,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,279.8,9.3,D
37.50119,-121.52263,336.2,0.65,0.73,2020-08-23,2206,N,VIIRS,n,2.0NRT,283.6,10.3,D
37.52589,-121.71711,328,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,291.4,10.7,D
37.52617,-121.70435,332.7,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,291.1,10.4,D
37.52633,-121.69685,332.3,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,292.4,10.4,D
37.52602,-121.71087,367,0.64,0.72,2020-08-23,2206,N,VIIRS,h,2.0NRT,294,10.7,D
37.51884,-121.73054,338.8,0.63,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,292,13.2,D
37.51925,-121.71147,337.7,0.64,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,293.7,11.6,D
37.16368,-121.18354,350,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,281,9.3,D
37.16457,-121.18617,352.5,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,282,25.6,D
37.50463,-121.76412,367,0.63,0.72,2020-08-23,2206,N,VIIRS,h,2.0NRT,296.1,62.8,D
37.50451,-121.76994,356.7,0.63,0.72,2020-08-23,2206,N,VIIRS,l,2.0NRT,288.3,29.9,D
37.5113,-121.76727,367,0.63,0.72,2020-08-23,2206,N,VIIRS,h,2.0NRT,296.5,25.7,D
37.51142,-121.76169,341.9,0.63,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,291.9,25.7,D
37.51117,-121.77325,349.2,0.63,0.72,2020-08-23,2206,N,VIIRS,n,2.0NRT,293.6,23.5,D
37.16381,-121.17497,328.7,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,276.9,7.7,D
37.16396,-121.16563,345.6,0.68,0.74,2020-08-23,2206,N,VIIRS,n,2.0NRT,280.5,7.7,D
37.15147,-121.16659,306.1,0.79,0.78,2020-08-24,0842,N,VIIRS,n,2.0NRT,283.3,4.3,N
37.15912,-121.19113,304.6,0.79,0.78,2020-08-24,0842,N,VIIRS,n,2.0NRT,286.9,3,N
37.14404,-121.15952,306.7,0.79,0.78,2020-08-24,0842,N,VIIRS,n,2.0NRT,288,5.3,N
37.15092,-121.1613,309.1,0.79,0.78,2020-08-24,0842,N,VIIRS,n,2.0NRT,286.9,6.9,N
37.0323,-122.20264,301.5,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.9,1.1,N
37.04149,-122.20494,300.4,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.4,1.1,N
37.13259,-121.38067,326.1,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.7,2.8,N
37.03655,-122.18225,305.3,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.6,1,N
37.23919,-122.27638,302.4,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,285.6,1.1,N
37.27545,-121.54234,312.7,0.44,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.9,3.8,N
37.36119,-121.50479,301,0.44,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.9,1.1,N
37.36533,-121.50324,347,0.44,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.1,6.9,N
37.52597,-121.66912,310.8,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,282.7,1.9,N
37.52521,-121.64601,314,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.9,1.8,N
37.52637,-121.65123,312.1,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,283.7,1.8,N
37.45215,-121.75457,303.4,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.5,0.9,N
37.51655,-121.74664,317.7,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.7,2.7,N
37.5175,-121.75094,328.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291,3.8,N
37.51863,-121.73598,332.2,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.4,3.8,N
37.51959,-121.74038,325.2,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.5,3.1,N
37.52057,-121.74482,327.5,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,290,3.1,N
37.52266,-121.73425,317.8,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.9,3.8,N
37.5247,-121.74356,316.1,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.2,3.1,N
37.52368,-121.7389,330.9,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.8,3.1,N
37.1511,-121.16042,328.2,0.47,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.9,2.8,N
37.15228,-121.16566,304.5,0.47,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,285.7,1,N
37.24017,-122.28086,323.6,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.4,2.2,N
37.21535,-122.18725,309.9,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.3,1.1,N
37.22633,-122.19778,301.3,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.5,0.9,N
37.15366,-122.15123,328.5,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.8,3.2,N
37.14997,-121.15549,308.4,0.47,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.7,2.8,N
37.14773,-121.14556,305.8,0.47,0.48,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.9,2.7,N
37.14449,-121.15152,328.9,0.47,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,292,3.5,N
37.14555,-121.15623,303.1,0.47,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.7,2.3,N
37.14342,-121.14679,311.8,0.47,0.48,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.1,3.5,N
37.14216,-121.14124,319.8,0.47,0.48,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.7,3.7,N
37.53089,-121.71072,311.1,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,283.6,0.6,N
37.52886,-121.70168,302.1,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,285.3,0.5,N
37.51933,-121.67896,322.8,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,283.9,16,N
37.5298,-121.72556,303.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.6,0.4,N
37.52879,-121.72105,312.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.8,0.4,N
37.5278,-121.71662,305.9,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.2,0.6,N
37.52681,-121.71223,297.1,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,282.9,0.6,N
37.53198,-121.71639,299,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,282.7,1.5,N
37.53102,-121.71199,311.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,284,2,N
37.52888,-121.72236,320.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.1,2.2,N
37.52987,-121.72689,303.5,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.9,2.8,N
37.5279,-121.7179,312.7,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291,2.2,N
37.52694,-121.71351,302,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,286.8,1.5,N
37.52479,-121.72382,335.3,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,293.3,2.2,N
37.52382,-121.71938,309.9,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.4,2.2,N
37.52068,-121.72521,324,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.7,3.9,N
37.51974,-121.72094,320.6,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,293.1,3.9,N
37.51574,-121.72279,343.4,0.43,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,294.3,3.9,N
37.50806,-121.53018,302.4,0.44,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,286,1.1,N
37.5091,-121.53479,301.1,0.44,0.46,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.1,1.1,N
37.13369,-121.39513,304.4,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,284.5,1.1,N
37.13484,-121.40034,298,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,284.9,0.7,N
37.13851,-121.41697,338.4,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,293.5,8.6,N
37.13624,-121.3967,298.7,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,280.8,0.4,N
37.1374,-121.40178,301.1,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,285.8,0.7,N
37.13863,-121.40716,304.5,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.7,0.7,N
37.14115,-121.41822,354.7,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,294.7,7.3,N
37.12224,-121.34346,313.1,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.9,3.8,N
37.12676,-121.36384,307.1,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,280.8,0.4,N
37.12111,-121.33834,338.1,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290,3.8,N
37.12794,-121.36029,317.2,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.1,1,N
37.12334,-121.34016,354.7,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,294.4,11.9,N
37.12447,-121.34509,336.4,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.8,11.9,N
37.12765,-121.3391,309.8,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.2,1.7,N
37.12872,-121.34375,314.4,0.46,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.4,1.7,N
37.17274,-121.41779,299.1,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.1,1.7,N
37.0387,-122.1721,311.4,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.1,2.8,N
37.1716,-121.41272,312.7,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.2,1.7,N
37.16737,-121.41403,336.4,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.1,3.3,N
37.18231,-121.42008,332.6,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.7,4,N
37.17696,-121.4164,323,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.8,1.7,N
37.17809,-121.42142,315,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.2,2.8,N
37.04374,-122.17525,346.8,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.8,7.3,N
37.07899,-122.1086,310.1,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.5,1.9,N
37.07786,-122.1035,313.7,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.3,1.7,N
37.07271,-122.1,304,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.2,1.5,N
37.05341,-122.09926,301.7,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.8,1.1,N
37.04944,-122.1011,302.8,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.4,1.4,N
37.04826,-122.09563,302.7,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.2,1.4,N
37.03895,-122.09293,311.3,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.8,2.8,N
37.03605,-122.09972,300.1,0.42,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,286.1,1.1,N
37.14524,-121.41633,304.8,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.9,2.3,N
37.15894,-121.41678,309.5,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.6,2,N
37.16195,-121.41008,306,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.3,0.9,N
37.16313,-121.4153,329.7,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.6,3.3,N
37.16616,-121.40869,301.3,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.4,0.9,N
37.16852,-121.41914,300.5,0.45,0.47,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.8,3.3,N
37.23619,-122.28236,331.8,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.2,2.2,N
37.23809,-122.29111,302.1,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.7,1.2,N
37.23715,-122.28678,314.4,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.5,2.2,N
37.23522,-122.27795,305.4,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,289.8,1.1,N
37.23982,-122.31869,321,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,288,2.6,N
37.23891,-122.31454,311.8,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.2,1.7,N
37.23323,-122.28854,304.3,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.9,1.2,N
37.23227,-122.28416,302.9,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.9,1.2,N
37.2313,-122.27974,302.8,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,291.2,1.9,N
37.23579,-122.31996,323.6,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.9,2.6,N
37.22738,-122.28149,323.4,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,292.5,1.9,N
37.23491,-122.31594,318.2,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.8,1.7,N
37.23276,-122.32577,304,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.4,1.1,N
37.23178,-122.32133,303.6,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,288.8,1.1,N
37.22343,-122.28316,302.7,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.3,0.9,N
37.22246,-122.27873,308.9,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290.7,0.9,N
37.21762,-122.32798,319.3,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,290,1.5,N
37.21268,-122.325,299,0.41,0.45,2020-08-24,1024,N,VIIRS,n,2.0NRT,287.5,1.5,N
