latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.21337,-121.43311,316.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,1.2,N
37.21231,-121.42779,313.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.7,1.5,N
37.20868,-121.42877,321.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.9,2.7,N
37.1661,-121.26545,305.9,0.49,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.7,2.8,N
37.16193,-121.24408,312.8,0.49,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.4,5.7,N
37.15614,-121.23425,329.1,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,23.1,N
37.16142,-121.2612,301.7,0.49,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,2.8,N
37.17321,-121.17364,306.8,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.1,2,N
37.17207,-121.16799,323.1,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.8,2,N
37.17765,-121.19586,336.9,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,295.9,7,N
37.17875,-121.20135,327,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.3,4.2,N
37.1813,-121.19476,312.6,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,4.6,N
37.18243,-121.20036,308.2,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.3,2.2,N
37.17575,-121.16697,340.5,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,297.4,9.3,N
37.17689,-121.17265,344.7,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,297,9.3,N
37.17804,-121.17841,341.2,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,296.8,10,N
37.17912,-121.18382,353.7,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,304.3,10,N
37.18019,-121.18922,334.9,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.7,4.6,N
37.18172,-121.17741,307.5,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.1,10,N
37.18282,-121.18297,311.8,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.3,10,N
37.18539,-121.17642,312,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.2,1.5,N
37.18905,-121.17537,307.3,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.9,1.5,N
37.19018,-121.18104,314.5,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.6,1.5,N
37.1913,-121.18664,305.8,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.6,1.5,N
37.24921,-122.22198,305.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.7,1,N
37.24745,-122.30809,340,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.6,2.1,N
37.23752,-122.27465,333.3,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.2,3.5,N
37.24396,-122.3091,302.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.3,2.1,N
37.24303,-122.30414,309.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,2.1,N
37.23955,-122.30521,309.4,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,2.7,N
37.23405,-122.27586,305.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,0.4,N
37.23701,-122.31129,331.5,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,295,2.7,N
37.23518,-122.30156,312.8,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.8,1.7,N
37.23427,-122.29668,318.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,1.7,N
37.23336,-122.29183,314.8,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.1,1.4,N
37.23354,-122.31243,331.5,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,295.1,3.7,N
37.23441,-122.31705,303.3,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,2.1,N
37.42077,-121.51974,305.1,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.7,2.2,N
37.42437,-121.51876,303.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.4,0.9,N
37.42542,-121.52416,301,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,0.9,N
37.42901,-121.52315,300.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.5,0.9,N
37.43361,-121.52734,308.5,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,2,N
37.51936,-121.69411,323.9,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.9,4,N
37.51582,-121.69528,350.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,296.8,4,N
37.94276,-122.3932,304,0.44,0.38,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,1.3,N
37.45792,-121.61115,301.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,0.8,N
37.47897,-121.62208,312.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.2,1.7,N
37.48006,-121.62769,305,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293,2.1,N
37.48248,-121.62073,313.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.1,1.7,N
37.48466,-121.6319,310.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.1,2.1,N
37.48571,-121.63728,308.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.7,2,N
37.51627,-121.52225,306.3,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.2,0.8,N
37.51526,-121.51707,301.1,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,287.9,0.8,N
37.04527,-122.13356,315.1,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.2,2,N
37.42361,-121.5736,335.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.9,3.1,N
37.42201,-121.58491,304.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,1.9,N
37.42,-121.57451,313.6,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.4,3.1,N
37.42025,-121.61496,307.2,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.3,1.2,N
37.4192,-121.60957,305.7,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,1.2,N
37.41596,-121.59277,303.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,1.1,N
37.41489,-121.58723,302.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.4,1.1,N
37.41763,-121.62096,301.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.8,0.4,N
37.41666,-121.61593,318.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.2,1.6,N
37.4146,-121.60532,308.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.6,1.1,N
37.41133,-121.58838,304.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.1,2.3,N
37.41208,-121.61176,303.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.3,1.6,N
37.41106,-121.60651,308.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.7,1.1,N
37.40998,-121.60094,308.2,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290,1.1,N
37.40641,-121.60208,300.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.1,0.5,N
37.40313,-121.58513,314.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,1.4,N
37.40285,-121.60317,306,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.1,0.5,N
37.40177,-121.59761,309.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.4,1.7,N
37.40065,-121.59186,305,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,1.7,N
37.39956,-121.58624,309.7,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,1.4,N
37.39854,-121.58102,307.5,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.6,1.4,N
37.39709,-121.59303,308.2,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.3,3,N
37.396,-121.58741,308.8,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.2,1.5,N
37.39496,-121.58207,312.3,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,1.5,N
37.39571,-121.60533,328.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.3,3.1,N
37.39462,-121.59975,330.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.3,3,N
37.39352,-121.59413,332.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.7,3,N
37.39244,-121.58855,310.2,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.4,1.5,N
37.39138,-121.58316,319.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,1.5,N
37.39036,-121.57789,310.6,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.8,2.7,N
37.38834,-121.56752,305.8,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.9,1.6,N
37.38995,-121.59519,321.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,1.4,N
37.38782,-121.58428,320.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.9,1.6,N
37.39214,-121.60646,312.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.5,1.2,N
37.39105,-121.60086,303.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,1.4,N
37.38887,-121.58969,315.2,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.1,1.6,N
37.38678,-121.57895,318.1,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,2.7,N
37.38477,-121.56864,307.4,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.8,1,N
37.38375,-121.56343,308.4,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.7,1,N
37.38274,-121.55826,313.8,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.4,1.7,N
37.38321,-121.5801,330.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.9,2.7,N
37.38858,-121.60758,309.8,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,1.2,N
37.38749,-121.60201,307.7,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,1.4,N
37.38221,-121.57494,315.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,2.7,N
37.38121,-121.56982,305.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.6,1,N
37.3802,-121.56465,301.8,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.3,1,N
37.37965,-121.58125,316.8,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.4,3.4,N
37.03941,-122.16125,310.6,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.6,2.7,N
37.04476,-122.16982,315.7,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,1.2,N
37.04741,-122.16423,306,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293,1.4,N
37.04832,-122.16905,314.2,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293,2.4,N
37.05805,-122.16162,303.6,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.3,0.6,N
37.05898,-122.16653,316.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.3,2.7,N
37.06437,-122.17534,305.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,1.1,N
37.10842,-122.1137,305.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,2.1,N
37.10494,-122.11496,330.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.2,2.1,N
37.09003,-122.11478,315.9,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.7,1.8,N
37.08554,-122.11071,320.7,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.9,2.5,N
37.08655,-122.11601,305.9,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.2,1.4,N
37.08505,-122.12775,304.6,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.3,1.3,N
37.08304,-122.11714,308.2,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.8,1.4,N
37.07755,-122.10781,324.9,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.5,4.9,N
37.07857,-122.11314,309.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,4.9,N
37.07505,-122.11422,328.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.4,4.9,N
37.07404,-122.10891,337.8,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,297.4,4.9,N
37.07605,-122.11947,304.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.6,1.5,N
37.07053,-122.11,342.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.7,6.6,N
37.07257,-122.12072,309.2,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,1.5,N
37.06705,-122.11126,336.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,295.5,6.6,N
37.06456,-122.11773,305.7,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.4,1.4,N
37.06356,-122.11251,319.9,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.7,1.4,N
37.06201,-122.12389,314.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.6,2.2,N
37.06105,-122.11881,308.6,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.8,1.4,N
37.06006,-122.11365,312.7,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.5,1.4,N
37.05655,-122.11472,315,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,2.4,N
37.05205,-122.11066,309.2,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,2,N
37.05332,-122.13679,318.8,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.1,1.7,N
37.15322,-121.29807,307,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.1,1.9,N
37.15534,-121.30888,314.3,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.3,5.7,N
37.159,-121.30791,317.2,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.6,5.7,N
37.49227,-121.74825,314.8,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.4,1.9,N
37.49326,-121.75336,303,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.3,1,N
37.49586,-121.74736,346.9,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,296.5,5.7,N
37.49683,-121.75236,349.5,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,295.8,9.5,N
37.49758,-121.73685,306.3,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.5,1.8,N
37.49952,-121.74681,330.9,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.2,5.7,N
37.47508,-121.64079,302.7,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,1.3,N
37.49029,-121.64141,307.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,1.5,N
37.49135,-121.64684,302.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,1.3,N
37.18981,-121.40688,315.2,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.6,2.4,N
37.1876,-121.39551,322.1,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.3,1.4,N
37.18869,-121.40115,336.3,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.7,2.4,N
37.19015,-121.38889,306.3,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292,1.4,N
37.19122,-121.3944,307.6,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292,1.4,N
37.19343,-121.40583,306.6,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293,2.4,N
37.19376,-121.38775,303.1,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,2.2,N
37.19704,-121.40472,306.2,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.8,1.8,N
37.18901,-121.38777,303.8,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,1.1,N
37.1901,-121.3932,310.1,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.4,1,N
37.19121,-121.3988,305.6,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.9,1,N
37.19236,-121.40453,305.5,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,1.3,N
37.19262,-121.3866,304.6,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.6,1.1,N
37.19371,-121.39207,302.8,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,1,N
37.19598,-121.40344,306.5,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.5,1.3,N
37.19622,-121.38545,303.4,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,1.4,N
37.49235,-121.65197,311.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292,1.3,N
37.49335,-121.65712,303.4,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.8,1.5,N
37.49831,-121.64391,303.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.6,1.5,N
37.50175,-121.6422,319.8,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.8,1.5,N
37.5028,-121.64761,307,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.4,1.5,N
37.50521,-121.6406,340.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,295.6,8.1,N
37.50028,-121.7314,305.5,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.1,3.3,N
37.50123,-121.73631,346.8,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,297.2,3.3,N
37.50389,-121.73061,306.3,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.5,3.3,N
37.50585,-121.74073,319.1,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,3.1,N
37.50487,-121.73568,335.6,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.3,3.3,N
37.5075,-121.72987,302.9,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.5,1.4,N
37.5085,-121.73499,322.7,0.47,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.3,1.4,N
37.38681,-121.50122,297.8,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,287.6,0.8,N
37.3904,-121.50018,298.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,286.7,0.6,N
37.20738,-121.20917,306.8,0.5,0.41,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.8,2.1,N
37.13437,-122.31105,301.9,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,287.3,0.6,N
37.16708,-122.33111,304.8,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.1,1.1,N
37.17409,-122.32919,304.6,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.3,0.9,N
37.17759,-122.32826,309.4,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.5,0.9,N
37.22991,-122.29308,320.2,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,294.4,1.7,N
37.24477,-122.21813,300.3,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,0.6,N
37.2438,-122.21307,300.2,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.2,0.6,N
37.23936,-122.20921,324.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,1.9,N
37.24564,-122.21941,300.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.9,0.7,N
37.24469,-122.21432,300.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.1,0.5,N
37.24028,-122.21049,301.4,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.3,0.5,N
37.2368,-122.21166,313.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.7,1.4,N
37.23584,-122.20654,319,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.6,1.5,N
37.23489,-122.20147,305,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.9,1.5,N
37.23142,-122.20268,316.3,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,1.5,N
37.23046,-122.19752,307.3,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289,0.9,N
37.22698,-122.19872,317.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.9,1.8,N
37.22255,-122.19483,321.5,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,1.8,N
37.21812,-122.19093,301.2,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,0.8,N
37.21274,-122.18201,309,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.3,0.9,N
37.22898,-122.28815,314,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.8,1.7,N
37.45499,-121.93195,312.1,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.9,1,N
37.22551,-122.28931,311.1,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.7,1.7,N
37.04977,-122.1377,328.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.1,1.7,N
37.04299,-122.10221,343.6,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.1,8.2,N
37.04881,-122.13264,311.1,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292,2.3,N
37.04785,-122.12761,317.9,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.6,2.3,N
37.04193,-122.09665,308.4,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,287.7,8.2,N
37.03944,-122.1031,320.5,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.4,1.8,N
37.04623,-122.13862,307.7,0.46,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.5,0.6,N
37.51622,-121.71671,326.6,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.3,3.7,N
37.51374,-121.68452,308.1,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291,1.7,N
37.51479,-121.68993,315.7,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,293.3,1.7,N
37.26798,-121.47777,302.3,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,6.1,N
37.26901,-121.48304,304.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.7,1,N
37.27003,-121.48829,310.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.2,1,N
37.51684,-121.7005,307.8,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.8,4,N
37.17008,-121.38424,306.5,0.49,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.2,1.4,N
37.27263,-121.48209,302.6,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.1,1,N
37.27365,-121.48727,304.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292,1,N
37.29331,-121.51005,303.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.5,1.8,N
37.29435,-121.51537,324.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.6,1.8,N
37.29691,-121.50904,309.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,290.2,0.9,N
37.29794,-121.5143,303.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,286.6,0.9,N
37.3005,-121.50792,301.4,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.2,0.9,N
37.30254,-121.51841,298.4,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,283.7,1.4,N
37.30511,-121.51205,299,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,285.7,0.7,N
37.30613,-121.5173,302.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,285.8,1.2,N
37.31229,-121.5099,298.3,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,286.1,1.6,N
37.31691,-121.51409,304.1,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,284.9,1.9,N
37.3159,-121.50886,326.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,287.5,1.6,N
37.31204,-121.60667,304.3,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,289.1,1.1,N
37.18586,-121.68021,299.8,0.47,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,284.3,0.7,N
37.04622,-122.21635,305.9,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.7,1.4,N
37.04007,-122.22304,326.7,0.45,0.39,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.4,3,N
37.29094,-121.55647,306.5,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.9,2.6,N
37.29304,-121.5673,302.7,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,288.4,1,N
37.292,-121.56194,332.9,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,292.7,2.6,N
37.2934,-121.5496,307.2,0.48,0.4,2020-08-22,1012,1,VIIRS,n,2.0NRT,291.6,1.5,N
